date,price_sterling,period
21/08/2018,65.19,17
21/08/2018,68.67,18
21/08/2018,70.16,19
21/08/2018,69.26,20
21/08/2018,65.94,21
21/08/2018,61,22
21/08/2018,55.08,23
22/08/2018,61.91,0
22/08/2018,53.96,1
22/08/2018,47.87,2
22/08/2018,46,3
22/08/2018,46.47,4
22/08/2018,50.66,5
22/08/2018,60.75,6
22/08/2018,64.38,7
22/08/2018,63.1,8
22/08/2018,66.34,9
22/08/2018,67.8,10
22/08/2018,65,11
22/08/2018,69.4,12
22/08/2018,66,13
22/08/2018,65.92,14
22/08/2018,65.93,15
22/08/2018,64.99,16
22/08/2018,69.41,17
22/08/2018,71.45,18
22/08/2018,77.73,19
22/08/2018,74.57,20
22/08/2018,70.2,21
22/08/2018,68.18,22
22/08/2018,62.01,23
23/08/2018,62.51,0
23/08/2018,56.86,1
23/08/2018,50.73,2
23/08/2018,49.06,3
23/08/2018,49.6,4
23/08/2018,50.54,5
23/08/2018,61.37,6
23/08/2018,64.13,7
23/08/2018,68.39,8
23/08/2018,85.94,9
23/08/2018,81.54,10
23/08/2018,67.49,11
23/08/2018,64.44,12
23/08/2018,62.04,13
23/08/2018,60.52,14
23/08/2018,58.86,15
23/08/2018,60.26,16
23/08/2018,64.44,17
23/08/2018,67.22,18
23/08/2018,68.25,19
23/08/2018,68.3,20
23/08/2018,67.03,21
23/08/2018,64.34,22
23/08/2018,56.22,23
24/08/2018,64,0
24/08/2018,49.59,1
24/08/2018,47.6,2
24/08/2018,45.96,3
24/08/2018,45.66,4
24/08/2018,47.02,5
24/08/2018,56.37,6
24/08/2018,61.99,7
24/08/2018,63.27,8
24/08/2018,72.57,9
24/08/2018,74,10
24/08/2018,62.44,11
24/08/2018,62.07,12
24/08/2018,60,13
24/08/2018,57.63,14
24/08/2018,56.01,15
24/08/2018,55,16
24/08/2018,59.07,17
24/08/2018,72,18
24/08/2018,77,19
24/08/2018,77.54,20
24/08/2018,80,21
24/08/2018,70.6,22
24/08/2018,59.5,23
25/08/2018,69.99,0
25/08/2018,54.3,1
25/08/2018,49.83,2
25/08/2018,47.68,3
25/08/2018,47.31,4
25/08/2018,47.46,5
25/08/2018,49.99,6
25/08/2018,55,7
25/08/2018,53.99,8
25/08/2018,63,9
25/08/2018,60.05,10
25/08/2018,65.7,11
25/08/2018,62.9,12
25/08/2018,57,13
25/08/2018,54.3,14
25/08/2018,53.71,15
25/08/2018,57.5,16
25/08/2018,63.7,17
25/08/2018,65,18
25/08/2018,80.7,19
25/08/2018,86.47,20
25/08/2018,89.77,21
25/08/2018,86.1,22
25/08/2018,72,23
26/08/2018,80,0
26/08/2018,62,1
26/08/2018,65,2
26/08/2018,60,3
26/08/2018,56.4,4
26/08/2018,52.9,5
26/08/2018,52.93,6
26/08/2018,52.9,7
26/08/2018,50,8
26/08/2018,46.78,9
26/08/2018,64,10
26/08/2018,75,11
26/08/2018,70,12
26/08/2018,66.2,13
26/08/2018,48,14
26/08/2018,40,15
26/08/2018,46,16
26/08/2018,65.2,17
26/08/2018,78.1,18
26/08/2018,76,19
26/08/2018,71.9,20
26/08/2018,74.9,21
26/08/2018,58.58,22
26/08/2018,52.42,23
27/08/2018,44.5,0
27/08/2018,41.92,1
27/08/2018,32.83,2
27/08/2018,26.59,3
27/08/2018,30,4
27/08/2018,29.96,5
27/08/2018,45.67,6
27/08/2018,51.84,7
27/08/2018,51.16,8
27/08/2018,59.41,9
27/08/2018,59.16,10
27/08/2018,58.13,11
27/08/2018,60.42,12
27/08/2018,59.49,13
27/08/2018,59.07,14
27/08/2018,58.5,15
27/08/2018,59.91,16
27/08/2018,64.88,17
27/08/2018,65.47,18
27/08/2018,67.9,19
27/08/2018,71.51,20
27/08/2018,84,21
27/08/2018,74.92,22
27/08/2018,63.28,23
28/08/2018,64.7,0
28/08/2018,63,1
28/08/2018,54.04,2
28/08/2018,53.66,3
28/08/2018,53.36,4
28/08/2018,54,5
28/08/2018,59.9,6
28/08/2018,65.28,7
28/08/2018,66.84,8
28/08/2018,71,9
28/08/2018,70,10
28/08/2018,65.92,11
28/08/2018,64.99,12
28/08/2018,62.48,13
28/08/2018,62.75,14
28/08/2018,62.17,15
28/08/2018,63.65,16
28/08/2018,67.09,17
28/08/2018,79.95,18
28/08/2018,84.9,19
28/08/2018,83.6,20
28/08/2018,80.75,21
28/08/2018,66.8,22
28/08/2018,60,23
29/08/2018,62.92,0
29/08/2018,56.4,1
29/08/2018,53.99,2
29/08/2018,53.95,3
29/08/2018,53.94,4
29/08/2018,53.94,5
29/08/2018,61.96,6
29/08/2018,66.78,7
29/08/2018,67.9,8
29/08/2018,71.07,9
29/08/2018,73.91,10
29/08/2018,69.86,11
29/08/2018,69.61,12
29/08/2018,69.77,13
29/08/2018,68.69,14
29/08/2018,65.96,15
29/08/2018,65.99,16
29/08/2018,67,17
29/08/2018,70.27,18
29/08/2018,70.01,19
29/08/2018,78.11,20
29/08/2018,82.99,21
29/08/2018,64.82,22
29/08/2018,57.96,23
30/08/2018,64,0
30/08/2018,56.6,1
30/08/2018,53.97,2
30/08/2018,53.91,3
30/08/2018,54.14,4
30/08/2018,55.9,5
30/08/2018,59.47,6
30/08/2018,66.14,7
30/08/2018,67.6,8
30/08/2018,71.15,9
30/08/2018,72,10
30/08/2018,69.09,11
30/08/2018,68.82,12
30/08/2018,69.5,13
30/08/2018,68.39,14
30/08/2018,68.39,15
30/08/2018,67.61,16
30/08/2018,69.8,17
30/08/2018,86.49,18
30/08/2018,89,19
30/08/2018,87,20
30/08/2018,86.94,21
30/08/2018,70.01,22
30/08/2018,61.36,23
31/08/2018,62.99,0
31/08/2018,59.7,1
31/08/2018,54.5,2
31/08/2018,54.46,3
31/08/2018,54.44,4
31/08/2018,54.44,5
31/08/2018,58.99,6
31/08/2018,63.34,7
31/08/2018,67.6,8
31/08/2018,78.99,9
31/08/2018,79,10
31/08/2018,67.58,11
31/08/2018,66.67,12
31/08/2018,65.29,13
31/08/2018,64.43,14
31/08/2018,60,15
31/08/2018,61.5,16
31/08/2018,64.62,17
31/08/2018,66.7,18
31/08/2018,79.99,19
31/08/2018,82,20
31/08/2018,82.01,21
31/08/2018,64.35,22
31/08/2018,60,23
01/09/2018,67.6,0
01/09/2018,59.7,1
01/09/2018,54.92,2
01/09/2018,51.6,3
01/09/2018,50,4
01/09/2018,54,5
01/09/2018,54.74,6
01/09/2018,59.94,7
01/09/2018,56.35,8
01/09/2018,61.52,9
01/09/2018,74.37,10
01/09/2018,75,11
01/09/2018,76.3,12
01/09/2018,66,13
01/09/2018,60,14
01/09/2018,55.9,15
01/09/2018,55,16
01/09/2018,61,17
01/09/2018,75,18
01/09/2018,85,19
01/09/2018,85,20
01/09/2018,85,21
01/09/2018,66.4,22
01/09/2018,59.93,23
02/09/2018,70,0
02/09/2018,64.04,1
02/09/2018,57.96,2
02/09/2018,59.96,3
02/09/2018,52.96,4
02/09/2018,51.92,5
02/09/2018,46.9,6
02/09/2018,52.09,7
02/09/2018,45.92,8
02/09/2018,52.02,9
02/09/2018,66,10
02/09/2018,66,11
02/09/2018,62,12
02/09/2018,60,13
02/09/2018,57,14
02/09/2018,52.06,15
02/09/2018,52,16
02/09/2018,60,17
02/09/2018,58.3,18
02/09/2018,70,19
02/09/2018,88,20
02/09/2018,95,21
02/09/2018,77.91,22
02/09/2018,57.94,23
03/09/2018,69.03,0
03/09/2018,57.04,1
03/09/2018,53.38,2
03/09/2018,51.56,3
03/09/2018,50,4
03/09/2018,49.8,5
03/09/2018,61.55,6
03/09/2018,66.58,7
03/09/2018,67.53,8
03/09/2018,68.34,9
03/09/2018,72.33,10
03/09/2018,68.06,11
03/09/2018,65.76,12
03/09/2018,64,13
03/09/2018,62,14
03/09/2018,60.07,15
03/09/2018,63,16
03/09/2018,73.9,17
03/09/2018,82.11,18
03/09/2018,87.93,19
03/09/2018,82.3,20
03/09/2018,84,21
03/09/2018,58.98,22
03/09/2018,57.5,23
04/09/2018,68.04,0
04/09/2018,57.92,1
04/09/2018,56.57,2
04/09/2018,55.91,3
04/09/2018,52.06,4
04/09/2018,50.7,5
04/09/2018,59.98,6
04/09/2018,67.32,7
04/09/2018,68.86,8
04/09/2018,71,9
04/09/2018,75.1,10
04/09/2018,68.21,11
04/09/2018,66.29,12
04/09/2018,65.03,13
04/09/2018,63.89,14
04/09/2018,63.65,15
04/09/2018,65.01,16
04/09/2018,76.94,17
04/09/2018,87.3,18
04/09/2018,87.34,19
04/09/2018,77.9,20
04/09/2018,76.2,21
04/09/2018,63.89,22
04/09/2018,57,23
05/09/2018,66.01,0
05/09/2018,57,1
05/09/2018,53.94,2
05/09/2018,53.96,3
05/09/2018,52.06,4
05/09/2018,52.02,5
05/09/2018,65.91,6
05/09/2018,69.81,7
05/09/2018,70.84,8
05/09/2018,74.44,9
05/09/2018,79.09,10
05/09/2018,71.1,11
05/09/2018,69.37,12
05/09/2018,66.49,13
05/09/2018,66,14
05/09/2018,64,15
05/09/2018,68.2,16
05/09/2018,70.6,17
05/09/2018,80,18
05/09/2018,83.94,19
05/09/2018,82.34,20
05/09/2018,83.1,21
05/09/2018,64.61,22
05/09/2018,57.9,23
06/09/2018,65,0
06/09/2018,59.99,1
06/09/2018,57.95,2
06/09/2018,55.92,3
06/09/2018,53.96,4
06/09/2018,54.06,5
06/09/2018,63.79,6
06/09/2018,67.08,7
06/09/2018,68.02,8
06/09/2018,72.88,9
06/09/2018,74.81,10
06/09/2018,69.49,11
06/09/2018,67.96,12
06/09/2018,67.6,13
06/09/2018,64.96,14
06/09/2018,64.28,15
06/09/2018,65.75,16
06/09/2018,70,17
06/09/2018,82,18
06/09/2018,82,19
06/09/2018,78,20
06/09/2018,78,21
06/09/2018,68,22
06/09/2018,57.32,23
07/09/2018,67,0
07/09/2018,60.94,1
07/09/2018,57.95,2
07/09/2018,56.94,3
07/09/2018,55,4
07/09/2018,54.97,5
07/09/2018,60.94,6
07/09/2018,68.23,7
07/09/2018,74.15,8
07/09/2018,83.51,9
07/09/2018,79,10
07/09/2018,70,11
07/09/2018,65.48,12
07/09/2018,62,13
07/09/2018,59,14
07/09/2018,56.41,15
07/09/2018,55.99,16
07/09/2018,60.7,17
07/09/2018,78.62,18
07/09/2018,87.92,19
07/09/2018,90,20
07/09/2018,91.5,21
07/09/2018,78,22
07/09/2018,60.21,23
08/09/2018,72.03,0
08/09/2018,74,1
08/09/2018,65,2
08/09/2018,59.98,3
08/09/2018,58.5,4
08/09/2018,58.43,5
08/09/2018,58.49,6
08/09/2018,60.8,7
08/09/2018,64.95,8
08/09/2018,69.4,9
08/09/2018,80,10
08/09/2018,79,11
08/09/2018,78,12
08/09/2018,74.37,13
08/09/2018,63.9,14
08/09/2018,57,15
08/09/2018,57.53,16
08/09/2018,63.09,17
08/09/2018,76.3,18
08/09/2018,83.5,19
08/09/2018,86,20
08/09/2018,84.96,21
08/09/2018,74.33,22
08/09/2018,61.34,23
09/09/2018,80,0
09/09/2018,70.11,1
09/09/2018,57.95,2
09/09/2018,60.94,3
09/09/2018,56,4
09/09/2018,55,5
09/09/2018,54.99,6
09/09/2018,49,7
09/09/2018,58,8
09/09/2018,60.38,9
09/09/2018,76,10
09/09/2018,79.94,11
09/09/2018,77.9,12
09/09/2018,67.02,13
09/09/2018,59.5,14
09/09/2018,53.6,15
09/09/2018,50,16
09/09/2018,59.5,17
09/09/2018,67.3,18
09/09/2018,81.7,19
09/09/2018,89.99,20
09/09/2018,90.5,21
09/09/2018,70,22
09/09/2018,61.54,23
10/09/2018,64,0
10/09/2018,56,1
10/09/2018,52.99,2
10/09/2018,52,3
10/09/2018,46,4
10/09/2018,52.96,5
10/09/2018,64.66,6
10/09/2018,71.1,7
10/09/2018,69.21,8
10/09/2018,74.7,9
10/09/2018,76.97,10
10/09/2018,72.03,11
10/09/2018,72.1,12
10/09/2018,67,13
10/09/2018,60,14
10/09/2018,60,15
10/09/2018,63,16
10/09/2018,75.3,17
10/09/2018,90,18
10/09/2018,94.91,19
10/09/2018,90,20
10/09/2018,81.3,21
10/09/2018,64.37,22
10/09/2018,53.87,23
11/09/2018,51.6,0
11/09/2018,45.58,1
11/09/2018,42.16,2
11/09/2018,40,3
11/09/2018,36.78,4
11/09/2018,42.3,5
11/09/2018,56.64,6
11/09/2018,66.4,7
11/09/2018,67.7,8
11/09/2018,70.89,9
11/09/2018,71.02,10
11/09/2018,65.18,11
11/09/2018,68.06,12
11/09/2018,75,13
11/09/2018,67.84,14
11/09/2018,64.58,15
11/09/2018,70.66,16
11/09/2018,79,17
11/09/2018,79.93,18
11/09/2018,86,19
11/09/2018,88.86,20
11/09/2018,86,21
11/09/2018,67.53,22
11/09/2018,61.01,23
12/09/2018,71.7,0
12/09/2018,60.2,1
12/09/2018,54.92,2
12/09/2018,53.5,3
12/09/2018,52.98,4
12/09/2018,54.9,5
12/09/2018,67,6
12/09/2018,74.46,7
12/09/2018,69.3,8
12/09/2018,76,9
12/09/2018,78.16,10
12/09/2018,73.04,11
12/09/2018,75,12
12/09/2018,73.9,13
12/09/2018,71.1,14
12/09/2018,66.04,15
12/09/2018,63.14,16
12/09/2018,77,17
12/09/2018,88,18
12/09/2018,92,19
12/09/2018,90,20
12/09/2018,89.95,21
12/09/2018,69.05,22
12/09/2018,61.6,23
13/09/2018,75.06,0
13/09/2018,65.05,1
13/09/2018,59.68,2
13/09/2018,54.56,3
13/09/2018,53.94,4
13/09/2018,53.97,5
13/09/2018,65.69,6
13/09/2018,72.37,7
13/09/2018,74.02,8
13/09/2018,72.86,9
13/09/2018,71.87,10
13/09/2018,67.59,11
13/09/2018,66.65,12
13/09/2018,65.48,13
13/09/2018,65.14,14
13/09/2018,64.4,15
13/09/2018,63.4,16
13/09/2018,68.96,17
13/09/2018,71.4,18
13/09/2018,83.9,19
13/09/2018,91.12,20
13/09/2018,89.93,21
13/09/2018,73.36,22
13/09/2018,64,23
14/09/2018,74.53,0
14/09/2018,65,1
14/09/2018,62,2
14/09/2018,57.91,3
14/09/2018,55.91,4
14/09/2018,54.05,5
14/09/2018,64.62,6
14/09/2018,68.5,7
14/09/2018,72,8
14/09/2018,79.59,9
14/09/2018,76.4,10
14/09/2018,69.71,11
14/09/2018,66.15,12
14/09/2018,61.8,13
14/09/2018,60.08,14
14/09/2018,59.01,15
14/09/2018,57.45,16
14/09/2018,65,17
14/09/2018,72,18
14/09/2018,80,19
14/09/2018,87.98,20
14/09/2018,86.02,21
14/09/2018,70,22
14/09/2018,64.06,23
15/09/2018,68.75,0
15/09/2018,57.92,1
15/09/2018,53.98,2
15/09/2018,52.02,3
15/09/2018,50.2,4
15/09/2018,54.96,5
15/09/2018,59.97,6
15/09/2018,68,7
15/09/2018,61.92,8
15/09/2018,69.1,9
15/09/2018,80,10
15/09/2018,78.99,11
15/09/2018,70,12
15/09/2018,68,13
15/09/2018,55.07,14
15/09/2018,54.92,15
15/09/2018,56.52,16
15/09/2018,60,17
15/09/2018,75.04,18
15/09/2018,84.97,19
15/09/2018,86,20
15/09/2018,77,21
15/09/2018,60.8,22
15/09/2018,56.6,23
16/09/2018,53.97,0
16/09/2018,45.51,1
16/09/2018,40.47,2
16/09/2018,34.09,3
16/09/2018,30.32,4
16/09/2018,25,5
16/09/2018,28.56,6
16/09/2018,32.1,7
16/09/2018,38.4,8
16/09/2018,41.63,9
16/09/2018,51,10
16/09/2018,74.93,11
16/09/2018,58,12
16/09/2018,66,13
16/09/2018,67.2,14
16/09/2018,66.9,15
16/09/2018,60.85,16
16/09/2018,65.97,17
16/09/2018,70.8,18
16/09/2018,86.91,19
16/09/2018,92,20
16/09/2018,89.99,21
16/09/2018,75.2,22
16/09/2018,61.9,23
17/09/2018,63.84,0
17/09/2018,56.2,1
17/09/2018,53.03,2
17/09/2018,56.92,3
17/09/2018,56,4
17/09/2018,56.94,5
17/09/2018,64.04,6
17/09/2018,70,7
17/09/2018,80,8
17/09/2018,85,9
17/09/2018,84.93,10
17/09/2018,73,11
17/09/2018,63.2,12
17/09/2018,60.86,13
17/09/2018,58.52,14
17/09/2018,58.5,15
17/09/2018,59.04,16
17/09/2018,65.11,17
17/09/2018,70,18
17/09/2018,72.79,19
17/09/2018,74.44,20
17/09/2018,64,21
17/09/2018,56,22
17/09/2018,20,23
18/09/2018,59.93,0
18/09/2018,49.96,1
18/09/2018,40.49,2
18/09/2018,37.76,3
18/09/2018,39.5,4
18/09/2018,41.91,5
18/09/2018,55.32,6
18/09/2018,70.1,7
18/09/2018,84.08,8
18/09/2018,85.5,9
18/09/2018,84,10
18/09/2018,78.99,11
18/09/2018,61,12
18/09/2018,55.48,13
18/09/2018,54,14
18/09/2018,51.34,15
18/09/2018,52.81,16
18/09/2018,61.05,17
18/09/2018,73.08,18
18/09/2018,79.92,19
18/09/2018,85.9,20
18/09/2018,81,21
18/09/2018,61.99,22
18/09/2018,56.14,23
19/09/2018,44.02,0
19/09/2018,38.44,1
19/09/2018,29.91,2
19/09/2018,25.5,3
19/09/2018,26,4
19/09/2018,31.5,5
19/09/2018,54.88,6
19/09/2018,69.2,7
19/09/2018,76.78,8
19/09/2018,84.49,9
19/09/2018,74.99,10
19/09/2018,66.77,11
19/09/2018,61.07,12
19/09/2018,67,13
19/09/2018,66,14
19/09/2018,57.5,15
19/09/2018,61,16
19/09/2018,72.07,17
19/09/2018,81.6,18
19/09/2018,88.53,19
19/09/2018,87.7,20
19/09/2018,80.7,21
19/09/2018,61,22
19/09/2018,53.26,23
20/09/2018,45.77,0
20/09/2018,38.25,1
20/09/2018,36.71,2
20/09/2018,36.53,3
20/09/2018,39.05,4
20/09/2018,44.81,5
20/09/2018,61.22,6
20/09/2018,69.29,7
20/09/2018,69.02,8
20/09/2018,68.65,9
20/09/2018,73.03,10
20/09/2018,71.95,11
20/09/2018,73.1,12
20/09/2018,71.98,13
20/09/2018,66.5,14
20/09/2018,66.5,15
20/09/2018,73.1,16
20/09/2018,81.4,17
20/09/2018,80.99,18
20/09/2018,84,19
20/09/2018,81.65,20
20/09/2018,69,21
20/09/2018,63,22
20/09/2018,56.6,23
21/09/2018,78.4,0
21/09/2018,60,1
21/09/2018,54.93,2
21/09/2018,38.6,3
21/09/2018,29.97,4
21/09/2018,31.86,5
21/09/2018,51.95,6
21/09/2018,70,7
21/09/2018,84.93,8
21/09/2018,90.7,9
21/09/2018,83.16,10
21/09/2018,70,11
21/09/2018,63.43,12
21/09/2018,60.89,13
21/09/2018,58.2,14
21/09/2018,56.98,15
21/09/2018,58.03,16
21/09/2018,62.2,17
21/09/2018,68,18
21/09/2018,79.7,19
21/09/2018,89.93,20
21/09/2018,84.93,21
21/09/2018,70,22
21/09/2018,62.42,23
22/09/2018,58,0
22/09/2018,50.89,1
22/09/2018,49.59,2
22/09/2018,43.3,3
22/09/2018,36.68,4
22/09/2018,37.99,5
22/09/2018,41.98,6
22/09/2018,52.8,7
22/09/2018,60,8
22/09/2018,68.9,9
22/09/2018,80.3,10
22/09/2018,68.6,11
22/09/2018,66.9,12
22/09/2018,69.99,13
22/09/2018,69.2,14
22/09/2018,75.08,15
22/09/2018,62.29,16
22/09/2018,69.76,17
22/09/2018,90,18
22/09/2018,99.92,19
22/09/2018,100.06,20
22/09/2018,90,21
22/09/2018,69,22
22/09/2018,64.01,23
23/09/2018,80.07,0
23/09/2018,71,1
23/09/2018,69.1,2
23/09/2018,70,3
23/09/2018,69.7,4
23/09/2018,64.99,5
23/09/2018,65.04,6
23/09/2018,68.71,7
23/09/2018,64.01,8
23/09/2018,68,9
23/09/2018,88.1,10
23/09/2018,90.11,11
23/09/2018,78.79,12
23/09/2018,69.84,13
23/09/2018,60.2,14
23/09/2018,50,15
23/09/2018,53.6,16
23/09/2018,57.54,17
23/09/2018,70,18
23/09/2018,85.37,19
23/09/2018,95,20
23/09/2018,90,21
23/09/2018,73.4,22
23/09/2018,67.91,23
24/09/2018,59.91,0
24/09/2018,51.16,1
24/09/2018,64.54,2
24/09/2018,64.32,3
24/09/2018,65,4
24/09/2018,74.94,5
24/09/2018,74.6,6
24/09/2018,78.03,7
24/09/2018,74.3,8
24/09/2018,83.1,9
24/09/2018,75.1,10
24/09/2018,68.41,11
24/09/2018,65.21,12
24/09/2018,65.08,13
24/09/2018,64.15,14
24/09/2018,63.58,15
24/09/2018,63.14,16
24/09/2018,71.7,17
24/09/2018,83.7,18
24/09/2018,98.01,19
24/09/2018,110,20
24/09/2018,93.83,21
24/09/2018,70,22
24/09/2018,66.7,23
25/09/2018,75.03,0
25/09/2018,65,1
25/09/2018,64,2
25/09/2018,63.59,3
25/09/2018,62.9,4
25/09/2018,62,5
25/09/2018,63.8,6
25/09/2018,71.14,7
25/09/2018,109,8
25/09/2018,100.11,9
25/09/2018,82,10
25/09/2018,69.2,11
25/09/2018,62.08,12
25/09/2018,61,13
25/09/2018,58,14
25/09/2018,57,15
25/09/2018,59.46,16
25/09/2018,65.6,17
25/09/2018,72.8,18
25/09/2018,82.31,19
25/09/2018,94.93,20
25/09/2018,79,21
25/09/2018,63.92,22
25/09/2018,54.15,23
26/09/2018,69.94,0
26/09/2018,53.47,1
26/09/2018,50.19,2
26/09/2018,44.09,3
26/09/2018,40.1,4
26/09/2018,45.67,5
26/09/2018,55.38,6
26/09/2018,70,7
26/09/2018,84,8
26/09/2018,90,9
26/09/2018,76.6,10
26/09/2018,66.4,11
26/09/2018,62.14,12
26/09/2018,59.59,13
26/09/2018,60,14
26/09/2018,60.04,15
26/09/2018,60.4,16
26/09/2018,65.7,17
26/09/2018,69.18,18
26/09/2018,83.92,19
26/09/2018,105.9,20
26/09/2018,85.23,21
26/09/2018,67.93,22
26/09/2018,62.98,23
27/09/2018,74.35,0
27/09/2018,66.92,1
27/09/2018,61.2,2
27/09/2018,56.99,3
27/09/2018,56.1,4
27/09/2018,56.55,5
27/09/2018,61.19,6
27/09/2018,68.58,7
27/09/2018,83.1,8
27/09/2018,96.11,9
27/09/2018,73,10
27/09/2018,64.8,11
27/09/2018,60.04,12
27/09/2018,60,13
27/09/2018,59.56,14
27/09/2018,60,15
27/09/2018,63,16
27/09/2018,68.7,17
27/09/2018,77.4,18
27/09/2018,89.86,19
27/09/2018,100,20
27/09/2018,80,21
27/09/2018,65.96,22
27/09/2018,64.94,23
28/09/2018,62.99,0
28/09/2018,60.99,1
28/09/2018,58.95,2
28/09/2018,58.97,3
28/09/2018,58.9,4
28/09/2018,57.7,5
28/09/2018,61.99,6
28/09/2018,71.23,7
28/09/2018,75.41,8
28/09/2018,87.81,9
28/09/2018,84.8,10
28/09/2018,67,11
28/09/2018,61.8,12
28/09/2018,60,13
28/09/2018,58.08,14
28/09/2018,58,15
28/09/2018,58.59,16
28/09/2018,67.2,17
28/09/2018,68,18
28/09/2018,86.5,19
28/09/2018,96.98,20
28/09/2018,76.3,21
28/09/2018,69,22
28/09/2018,65.1,23
29/09/2018,75.3,0
29/09/2018,68.7,1
29/09/2018,71.3,2
29/09/2018,62.83,3
29/09/2018,60.06,4
29/09/2018,58.4,5
29/09/2018,53.47,6
29/09/2018,63.91,7
29/09/2018,73.4,8
29/09/2018,93.5,9
29/09/2018,85.33,10
29/09/2018,73.8,11
29/09/2018,58.09,12
29/09/2018,56.91,13
29/09/2018,50.29,14
29/09/2018,49.55,15
29/09/2018,52.92,16
29/09/2018,58.6,17
29/09/2018,72.16,18
29/09/2018,85.32,19
29/09/2018,101.75,20
29/09/2018,79.87,21
29/09/2018,63,22
29/09/2018,59.97,23
30/09/2018,73.9,0
30/09/2018,70.5,1
30/09/2018,68.8,2
30/09/2018,60,3
30/09/2018,58.95,4
30/09/2018,57.97,5
30/09/2018,58.98,6
30/09/2018,61.91,7
30/09/2018,59,8
30/09/2018,69.96,9
30/09/2018,78.4,10
30/09/2018,79,11
30/09/2018,72,12
30/09/2018,67.1,13
30/09/2018,65.8,14
30/09/2018,59,15
30/09/2018,58,16
30/09/2018,61.55,17
30/09/2018,70,18
30/09/2018,86,19
30/09/2018,99.92,20
30/09/2018,81,21
30/09/2018,63,22
30/09/2018,55.92,23
01/10/2018,54.79,0
01/10/2018,51.63,1
01/10/2018,49,2
01/10/2018,54.19,3
01/10/2018,60.94,4
01/10/2018,61.99,5
01/10/2018,66.05,6
01/10/2018,71.16,7
01/10/2018,78.2,8
01/10/2018,88.18,9
01/10/2018,76,10
01/10/2018,66.21,11
01/10/2018,64,12
01/10/2018,67.7,13
01/10/2018,67.88,14
01/10/2018,58.82,15
01/10/2018,64,16
01/10/2018,72,17
01/10/2018,82,18
01/10/2018,90,19
01/10/2018,93.65,20
01/10/2018,70,21
01/10/2018,60,22
01/10/2018,54.36,23
02/10/2018,53.81,0
02/10/2018,51.84,1
02/10/2018,44.9,2
02/10/2018,42.15,3
02/10/2018,41.93,4
02/10/2018,43.98,5
02/10/2018,52,6
02/10/2018,63.76,7
02/10/2018,64.48,8
02/10/2018,68.69,9
02/10/2018,67.06,10
02/10/2018,61.19,11
02/10/2018,62.09,12
02/10/2018,60.72,13
02/10/2018,59.42,14
02/10/2018,58,15
02/10/2018,56.45,16
02/10/2018,60.1,17
02/10/2018,67.28,18
02/10/2018,83,19
02/10/2018,89.95,20
02/10/2018,73,21
02/10/2018,63.65,22
02/10/2018,59.24,23
03/10/2018,56.23,0
03/10/2018,54,1
03/10/2018,54.91,2
03/10/2018,55.1,3
03/10/2018,64.9,4
03/10/2018,65,5
03/10/2018,70,6
03/10/2018,77,7
03/10/2018,78,8
03/10/2018,85,9
03/10/2018,78.99,10
03/10/2018,69.88,11
03/10/2018,68.78,12
03/10/2018,68.94,13
03/10/2018,65,14
03/10/2018,62.03,15
03/10/2018,58.7,16
03/10/2018,67.38,17
03/10/2018,72,18
03/10/2018,89.81,19
03/10/2018,88.86,20
03/10/2018,71.74,21
03/10/2018,66.69,22
03/10/2018,59.94,23
04/10/2018,67.93,0
04/10/2018,54.95,1
04/10/2018,54.42,2
04/10/2018,54.49,3
04/10/2018,56.3,4
04/10/2018,56.3,5
04/10/2018,67.98,6
04/10/2018,73.16,7
04/10/2018,73.94,8
04/10/2018,74.93,9
04/10/2018,72.07,10
04/10/2018,66.8,11
04/10/2018,65.14,12
04/10/2018,61.72,13
04/10/2018,58.47,14
04/10/2018,55.57,15
04/10/2018,59.57,16
04/10/2018,68.14,17
04/10/2018,73.25,18
04/10/2018,82.96,19
04/10/2018,90,20
04/10/2018,72.65,21
04/10/2018,69.36,22
04/10/2018,64.8,23
05/10/2018,64.97,0
05/10/2018,59.14,1
05/10/2018,56.64,2
05/10/2018,56.3,3
05/10/2018,55,4
05/10/2018,55,5
05/10/2018,59.05,6
05/10/2018,71.74,7
05/10/2018,72.58,8
05/10/2018,76.5,9
05/10/2018,73.3,10
05/10/2018,68.05,11
05/10/2018,67.95,12
05/10/2018,59.59,13
05/10/2018,59.57,14
05/10/2018,58.51,15
05/10/2018,58.52,16
05/10/2018,68.52,17
05/10/2018,75.2,18
05/10/2018,88.71,19
05/10/2018,93.7,20
05/10/2018,72.46,21
05/10/2018,61.95,22
05/10/2018,57.01,23
06/10/2018,71.93,0
06/10/2018,62.76,1
06/10/2018,59.09,2
06/10/2018,56.58,3
06/10/2018,54.93,4
06/10/2018,54.91,5
06/10/2018,53.99,6
06/10/2018,56.7,7
06/10/2018,57.76,8
06/10/2018,74,9
06/10/2018,86,10
06/10/2018,86.96,11
06/10/2018,83.6,12
06/10/2018,78.99,13
06/10/2018,66,14
06/10/2018,56.99,15
06/10/2018,55,16
06/10/2018,58,17
06/10/2018,65.51,18
06/10/2018,83.71,19
06/10/2018,86.98,20
06/10/2018,65.42,21
06/10/2018,64.53,22
06/10/2018,58.53,23
07/10/2018,78,0
07/10/2018,65,1
07/10/2018,66.56,2
07/10/2018,66,3
